area_title,ai_emp_24,total_emp_24,ai_per_1000_24,ai_emp_25,total_emp_25,ai_per_1000_25,delta_emp,pct_change_emp,delta_per_1000
"Bend, OR",90.0,107570.0,0.8366644975364879,80.0,108240.0,0.7390983000739099,-10.0,-11.11111111111111,-0.097566197462578
"Saginaw, MI",60.0,79670.0,0.7531065645788879,80.0,80000.0,1.0,20.0,33.33333333333333,0.24689343542111208
"Santa Cruz-Watsonville, CA",110.0,98750.0,1.1139240506329113,80.0,98500.0,0.8121827411167513,-30.0,-27.27272727272727,-0.30174130951616007
"Macon-Bibb County, GA",60.0,95070.0,0.6311139160618492,80.0,95030.0,0.8418394191308007,20.0,33.33333333333333,0.21072550306895155
"Montgomery, AL",70.0,163140.0,0.42907931837685426,80.0,165550.0,0.48323769254001814,10.0,14.285714285714285,0.05415837416316388
"Corpus Christi, TX",130.0,187690.0,0.6926314667803293,80.0,192580.0,0.41541177692387576,-50.0,-38.46153846153847,-0.2772196898564535
"Modesto, CA",60.0,194560.0,0.30838815789473684,80.0,195230.0,0.40977308815243557,20.0,33.33333333333333,0.10138493025769874
"Greenville, NC",50.0,81410.0,0.6141751627564181,80.0,80770.0,0.9904667574594528,30.0,60.0,0.37629159470303464
"Wichita, KS",60.0,306950.0,0.19547157517510994,70.0,308570.0,0.22685290209676898,10.0,16.666666666666664,0.03138132692165904
"Amarillo, TX",80.0,122390.0,0.6536481738704142,70.0,123930.0,0.5648349874929396,-10.0,-12.5,-0.0888131863774746
"Waterloo-Cedar Falls, IA",70.0,85420.0,0.8194802154062281,70.0,84260.0,0.8307619273676715,0.0,0.0,0.011281711961443452
"Vallejo, CA",70.0,142930.0,0.4897502273840342,70.0,144130.0,0.48567265662943176,0.0,0.0,-0.004077570754602411
"Midland, MI",60.0,37870.0,1.5843675732770002,70.0,37300.0,1.8766756032171583,10.0,16.666666666666664,0.29230802994015814
"San Juan-Bayamon-Caguas, PR",80.0,691660.0,0.1156637654338837,70.0,690810.0,0.10133032237518276,-10.0,-12.5,-0.014333443058700934
"Barnstable Town, MA",60.0,93510.0,0.6416426050689765,70.0,94110.0,0.7438104345978112,10.0,16.666666666666664,0.10216782952883463
"Lynchburg, VA",60.0,97210.0,0.6172204505709289,70.0,97190.0,0.7202387076859759,10.0,16.666666666666664,0.10301825711504697
"Logan, UT-ID",70.0,66730.0,1.0490034467256106,70.0,66800.0,1.0479041916167664,0.0,0.0,-0.0010992551088442326
"Jackson, MI",50.0,56310.0,0.887941751021133,70.0,55930.0,1.2515644555694618,20.0,40.0,0.3636227045483288
"Lewiston-Auburn, ME",50.0,48280.0,1.035625517812759,70.0,47660.0,1.4687368862778012,20.0,40.0,0.4331113684650423
"Gainesville, FL",130.0,151400.0,0.8586525759577279,70.0,152670.0,0.4585052728106373,-60.0,-46.15384615384615,-0.4001473031470906
"Gainesville, GA",50.0,102560.0,0.4875195007800312,70.0,103870.0,0.6739193222297102,20.0,40.0,0.18639982144967898
"Eau Claire, WI",70.0,85190.0,0.8216926869350862,70.0,86060.0,0.8133860097606321,0.0,0.0,-0.008306677174454102
"Janesville-Beloit, WI",50.0,69210.0,0.7224389539083947,70.0,69870.0,1.0018605982539,20.0,40.0,0.2794216443455052
"Lafayette-West Lafayette, IN",50.0,102060.0,0.48990789731530465,70.0,102200.0,0.684931506849315,20.0,40.0,0.19502360953401038
"Norwich-New London-Willimantic, CT",50.0,124550.0,0.4014452027298274,60.0,126450.0,0.47449584816132856,10.0,20.0,0.07305064543150114
"Blacksburg-Christiansburg-Radford, VA",50.0,74400.0,0.6720430107526882,60.0,74070.0,0.8100445524503848,10.0,20.0,0.13800154169769652
"Corvallis, OR",60.0,38600.0,1.5544041450777202,60.0,38550.0,1.556420233463035,0.0,0.0,0.0020160883853148626
"San Luis Obispo-Paso Robles, CA",60.0,121040.0,0.49570389953734306,60.0,122020.0,0.491722668415014,0.0,0.0,-0.003981231122329065
"Traverse City, MI",50.0,67200.0,0.744047619047619,60.0,68440.0,0.8766803039158387,10.0,20.0,0.13263268486821977
"Hilton Head Island-Bluffton-Port Royal, SC",0.0,81820.0,0.0,60.0,81920.0,0.732421875,60.0,inf,0.732421875
"Joplin, MO-KS",50.0,86790.0,0.5761032377001959,60.0,87190.0,0.6881523110448446,10.0,20.0,0.11204907334464875
"Winchester, VA-WV",,,,60.0,67740.0,0.8857395925597874,,,
"Longview, TX",60.0,117650.0,0.509987250318742,60.0,118060.0,0.5082161612739284,0.0,0.0,-0.0017710890448136007
"Redding, CA",40.0,69620.0,0.5745475438092502,60.0,71550.0,0.8385744234800838,20.0,50.0,0.2640268796708336
"Canton-Massillon, OH",60.0,165140.0,0.36332808526099064,60.0,163080.0,0.36791758646063283,0.0,0.0,0.0045895011996421875
"St. George, UT",90.0,86740.0,1.0375835831219737,60.0,90500.0,0.6629834254143647,-30.0,-33.33333333333333,-0.374600157707609
"Bangor, ME",70.0,71650.0,0.9769713886950454,60.0,72270.0,0.8302200083022001,-10.0,-14.285714285714285,-0.1467513803928453
"Laredo, TX",60.0,106130.0,0.5653443889569396,50.0,109370.0,0.45716375605741977,-10.0,-16.666666666666664,-0.10818063289951985
"Huntington-Ashland, WV-KY-OH",40.0,140160.0,0.28538812785388123,50.0,140740.0,0.35526502771067214,10.0,25.0,0.06987689985679091
"Yuma, AZ",50.0,68990.0,0.7247427163357009,50.0,68880.0,0.7259001161440186,0.0,0.0,0.0011573998083177495
"Terre Haute, IN",40.0,64580.0,0.6193868070610096,50.0,65120.0,0.7678132678132678,10.0,25.0,0.14842646075225818
"Sumter, SC",,,,50.0,34560.0,1.446759259259259,,,
"Tuscaloosa, AL",,,,50.0,108460.0,0.4609994468006638,,,
"Pittsfield, MA",50.0,57390.0,0.8712319219376198,50.0,56810.0,0.8801267382503081,0.0,0.0,0.008894816312688292
"Bozeman, MT",60.0,71630.0,0.8376378612313277,50.0,72210.0,0.6924248719013987,-10.0,-16.666666666666664,-0.145212989329929
"Dalton, GA",50.0,66420.0,0.7527853056308341,50.0,65300.0,0.7656967840735069,0.0,0.0,0.012911478442672819
"Niles, MI",40.0,59670.0,0.6703536115300821,50.0,59970.0,0.8337502084375521,10.0,25.0,0.16339659690747
"Bloomington, IN",50.0,73180.0,0.6832467887400929,50.0,73240.0,0.6826870562534134,0.0,0.0,-0.0005597324866795095
"Clarksville, TN-KY",40.0,100910.0,0.39639282528986225,50.0,103220.0,0.48440224762642903,10.0,25.0,0.08800942233656678
"Naples-Marco Island, FL",50.0,171160.0,0.2921243281140453,50.0,173880.0,0.28755463538072235,0.0,0.0,-0.004569692733322972
"Racine-Mount Pleasant, WI",40.0,76560.0,0.5224660397074191,50.0,76280.0,0.6554798112218144,10.0,25.0,0.1330137715143953
"Prescott Valley-Prescott, AZ",,,,50.0,72300.0,0.6915629322268326,,,
"Flagstaff, AZ",40.0,65850.0,0.6074411541381929,50.0,66610.0,0.7506380423359856,10.0,25.0,0.14319688819779275
"Hagerstown-Martinsburg, MD-WV",40.0,105920.0,0.3776435045317221,50.0,107170.0,0.4665484743864888,10.0,25.0,0.0889049698547667
"Duluth, MN-WI",70.0,124530.0,0.5621135469364812,50.0,124710.0,0.40093015796648224,-20.0,-28.57142857142857,-0.16118338896999895
"Lafayette, LA",,,,50.0,179570.0,0.2784429470401515,,,
"Wausau, WI",60.0,70000.0,0.8571428571428571,50.0,69530.0,0.7191140514885661,-10.0,-16.666666666666664,-0.138028805654291
"Albany, GA",40.0,58980.0,0.678195998643608,50.0,58390.0,0.8563110121596165,10.0,25.0,0.17811501351600845
"Altoona, PA",40.0,58090.0,0.6885866758478223,50.0,58650.0,0.8525149190110827,10.0,25.0,0.16392824316326038
"Billings, MT",30.0,93790.0,0.31986352489604436,50.0,93800.0,0.5330490405117271,20.0,66.66666666666666,0.21318551561568272
"Youngstown-Warren, OH",50.0,160480.0,0.3115653040877368,50.0,160160.0,0.31218781218781216,0.0,0.0,0.0006225081000753585
"Bismarck, ND",60.0,70140.0,0.8554319931565441,50.0,71270.0,0.7015574575557738,-10.0,-16.666666666666664,-0.15387453560077025
"Harrisonburg, VA",,,,40.0,65460.0,0.6110601894286587,,,
"Williamsport, PA",,,,40.0,49510.0,0.8079175924055746,,,
"Amherst Town-Northampton, MA",50.0,70240.0,0.7118451025056948,40.0,65670.0,0.6091061367443277,-10.0,-20.0,-0.1027389657613671
"Visalia, CA",50.0,170070.0,0.2939965896395602,40.0,171140.0,0.23372677340189318,-10.0,-20.0,-0.06026981623766703
"Kingston, NY",50.0,58400.0,0.8561643835616438,40.0,59140.0,0.6763611768684478,-10.0,-20.0,-0.17980320669319605
"Abilene, TX",50.0,74090.0,0.6748549061951681,40.0,75070.0,0.5328360197149328,-10.0,-20.0,-0.1420188864802353
"Grand Junction, CO",40.0,66890.0,0.5979967110180894,40.0,67170.0,0.595503945213637,0.0,0.0,-0.002492765804452346
"Fairbanks-College, AK",,,,40.0,36430.0,1.0979961570134504,,,
"Lewiston, ID-WA",30.0,27910.0,1.0748835542816195,40.0,28680.0,1.3947001394700138,10.0,33.33333333333333,0.3198165851883943
"Bellingham, WA",40.0,90970.0,0.4397053973837529,40.0,91390.0,0.437684648210964,0.0,0.0,-0.002020749172788938
"Topeka, KS",,,,40.0,115750.0,0.3455723542116631,,,
"Slidell-Mandeville-Covington, LA",,,,40.0,98240.0,0.40716612377850164,,,
"Hattiesburg, MS",,,,40.0,62230.0,0.6427767957576731,,,
"Bowling Green, KY",,,,40.0,82160.0,0.48685491723466406,,,
"Pocatello, ID",,,,40.0,38290.0,1.0446591799425438,,,
"Port St. Lucie, FL",40.0,167590.0,0.23867772540127694,40.0,170820.0,0.23416461772626157,0.0,0.0,-0.004513107675015365
"Pinehurst-Southern Pines, NC",,,,40.0,42900.0,0.9324009324009324,,,
"Muskegon-Norton Shores, MI",,,,40.0,62340.0,0.6416426050689765,,,
"Columbus, IN",40.0,50880.0,0.7861635220125787,40.0,49820.0,0.8028904054596548,0.0,0.0,0.01672688344707618
"Morgantown, WV",,,,40.0,67370.0,0.5937360843105239,,,
"Monroe, MI",,,,40.0,40740.0,0.9818360333824251,,,
"Ocala, FL",40.0,118840.0,0.3365870077415012,40.0,120980.0,0.33063316250619934,0.0,0.0,-0.005953845235301847
"Chambersburg, PA",40.0,57940.0,0.6903693476009665,40.0,60280.0,0.6635700066357001,0.0,0.0,-0.02679934096526637
"Charlottesville, VA",150.0,112830.0,1.329433661260303,40.0,114780.0,0.3484927687750479,-110.0,-73.33333333333333,-0.9809408924852552
"Chico, CA",40.0,78260.0,0.5111167901865576,40.0,78220.0,0.5113781641523907,0.0,0.0,0.00026137396583303385
"Sheboygan, WI",40.0,60670.0,0.6593044338223175,40.0,60630.0,0.6597394029358403,0.0,0.0,0.00043496911352280954
"Shreveport-Bossier City, LA",,,,40.0,162750.0,0.2457757296466974,,,
"Sierra Vista-Douglas, AZ",140.0,34120.0,4.103165298944901,40.0,33970.0,1.177509567265234,-100.0,-71.42857142857143,-2.9256557316796665
"Sioux City, IA-NE-SD",50.0,75270.0,0.6642752756742394,40.0,75010.0,0.5332622317024396,-10.0,-20.0,-0.1310130439717998
"Johnson City, TN",,,,30.0,81690.0,0.3672420124862284,,,
"Glens Falls, NY",30.0,50290.0,0.5965400676078744,30.0,50130.0,0.5984440454817475,0.0,0.0,0.0019039778738730861
"Athens-Clarke County, GA",,,,30.0,95800.0,0.31315240083507306,,,
"Napa, CA",40.0,78480.0,0.5096839959225281,30.0,77860.0,0.3853069612124326,-10.0,-25.0,-0.12437703471009554
"Daphne-Fairhope-Foley, AL",,,,30.0,87120.0,0.34435261707988984,,,
"Missoula, MT",,,,30.0,67070.0,0.4472938720739526,,,
"Muncie, IN",,,,30.0,44740.0,0.6705409029950827,,,
"Rocky Mount, NC",,,,30.0,54630.0,0.5491488193300385,,,
"Twin Falls, ID",,,,30.0,50300.0,0.5964214711729623,,,
"Rome, GA",,,,30.0,44900.0,0.6681514476614699,,,
"Roanoke, VA",70.0,152120.0,0.4601630291874836,0.0,153980.0,0.0,-70.0,-100.0,-0.4601630291874836
"Tyler, TX",80.0,112810.0,0.709156989628579,0.0,115220.0,0.0,-80.0,-100.0,-0.709156989628579
"Cape Girardeau, MO-IL",30.0,44760.0,0.6702412868632708,,,,,,
"Casper, WY",50.0,39730.0,1.2584948401711553,,,,,,
"Dover, DE",40.0,68450.0,0.5843681519357194,,,,,,
"Elizabethtown, KY",40.0,51330.0,0.7792713812585232,,,,,,
"Grand Forks, ND-MN",40.0,51240.0,0.78064012490242,,,,,,
"Lawton, OK",30.0,42690.0,0.7027406886858749,,,,,,
"Medford, OR",40.0,88610.0,0.451416318699921,,,,,,
"San Angelo, TX",40.0,50120.0,0.7980845969672786,,,,,,
"Wichita Falls, TX",30.0,56710.0,0.5290072297654734,,,,,,
